"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","SEX","Gender","MOBILITY","Mobility","EDUCATION_FIELD","Field","YEAR","Year","Value","Flag Codes","Flags"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2015","2015",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2016","2016",15.161,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2017","2017",14.651,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2018","2018",14.562,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2019","2019",13.721,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2020","2020",12.304,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2021","2021",12.269,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2013","2013",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2014","2014",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2015","2015",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2016","2016",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2017","2017",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2018","2018",2.08,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2019","2019",2.114,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2020","2020",2.124,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2021","2021",2.555,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2013","2013",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2014","2014",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2015","2015",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2016","2016",0.3,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2017","2017",0.352,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2018","2018",3.444,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2019","2019",3.996,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2020","2020",4.245,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2021","2021",5.249,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2013","2013",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2014","2014",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2015","2015",,"o","Missing value"
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2016","2016",0.158,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2017","2017",0.213,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2018","2018",2.656,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2019","2019",2.915,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2020","2020",3.007,,
"ITA","Italy","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2021","2021",3.696,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2013","2013",,"o","Missing value"
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2014","2014",,"o","Missing value"
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2015","2015",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2016","2016",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2017","2017",,"o","Missing value"
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2018","2018",,"o","Missing value"
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2019","2019",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2020","2020",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2021","2021",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2013","2013",,"o","Missing value"
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2014","2014",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2015","2015",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2016","2016",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2017","2017",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2018","2018",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2019","2019",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2020","2020",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2021","2021",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2013","2013",,"o","Missing value"
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2014","2014",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2015","2015",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2016","2016",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2017","2017",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2018","2018",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2019","2019",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2020","2020",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2021","2021",0,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2013","2013",,"o","Missing value"
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2014","2014",,"o","Missing value"
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2015","2015",13.825,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2016","2016",14.063,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2017","2017",,"o","Missing value"
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2018","2018",,"o","Missing value"
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2019","2019",12.397,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2020","2020",11.969,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2021","2021",11.477,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2013","2013",,"o","Missing value"
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2014","2014",4.46,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2015","2015",5.199,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2016","2016",5.339,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2017","2017",5.094,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2018","2018",5.109,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2019","2019",4.955,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2020","2020",4.821,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2021","2021",4.722,,
"JPN","Japan","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F01","Education","2013","2013",,"o","Missing value"
